1537,RbH2PO4,GGA,5.725,EXP,1064.2,0.022,EXP,1064,0.41
291600,RbIO2F2,HSE06,5.73,GGA,1064,0.021,GGA,0,1.794
38029,(Al2O3)10(B2O3)2,GGA,4.996,GGA,1064.03,0.021,GGA,0,0.374
291589,NaBa4(GaB4O9)2Br3,GGA,3.406,GGA,1064.03,0.021,GGA,0,2.097
34648,K2(B4O5(OH)4)(H2O)2,GGA,3.685,GGA,1064.03,0.02,GGA,0,0.997
195590,Pb2Ba3(BO3)3Br,GGA,3.498,GGA,1064.03,0.02,GGA,0,2.4725
253442,Bi3TeBO9,GGA,3.21,GGA,1064.03,0.02,GGA,0,6.069
431892,KB(PO4)F,GGA,6.315,GGA,1064.03,0.02,GGA,0,0.819
67535,LiB(GeO4),GGA,5.15,GGA,1064.03,0.019,GGA,0,2.481
97675,Sr(BPO5),GGA,5.592,GGA,1064.03,0.019,GGA,0,0.0105
425175,Li(B(S2O7)2),GGA,5.992,GGA,1064.03,0.019,GGA,0,0.015
432664,(NH4)2(B2P3O11(OH)),GGA,6.1,GGA,1064.03,0.019,GGA,0,0.222
34362,Li2ZnGeO4,GGA,3.208,GGA,1064.03,0.018,GGA,0,1.718
71871,Sr5Cl(BO3)3,GGA,4.315,GGA,1064.03,0.018,GGA,0,0.77
77519,Sr(BPO5),GGA,5.697,GGA,1064.03,0.018,GGA,0,0.1095
174101,Li2Ge7O15,GGA,3.208,GGA,1064.03,0.018,GGA,0,0.5585
251863,Li5Cs2B7O14,GGA,4.376,GGA,1064.03,0.018,GGA,0,0.9455
422556,Ba5(BO3)3Cl,GGA,3.892,GGA,1064.03,0.018,GGA,0,0.831
428001,(NH4)(B(S2O7)2),GGA,5.943,GGA,1064.03,0.018,GGA,0,0.435
44799,CsH2AsO4,sXLDA,5.74,EXP,1064.2,0.018,srLDA,1064,0.4
28178,Li2Ge2O5,GGA,3.211,GGA,1064.03,0.017,GGA,0,2.4635
250725,NaBa4(AlB4O9)2Br3,GGA,3.386,,1064.03,0.017,GGA,0,3.012
281258,K(BGe2O6),GGA,3.638,GGA,1064.03,0.017,GGA,0,1.1555
431283,Bi3(TeO6)(BO3),GGA,3.15,GGA,1064.03,0.017,GGA,0,6.0395
65740,K2Zn(Ge2O6),GGA,2.811,GGA,1064.03,0.016,GGA,0,1.5135
180730,Li3Cs2(B5O10),GGA,4.709,GGA,1064.03,0.016,GGA,0,0.008
246037,Sr2(B5O9)Cl,GGA,5.634,GGA,1064.03,0.016,GGA,0,1.1225
257741,LiAlGeO4,GGA,4.271,GGA,1064.03,0.016,GGA,0,0.726
262881,NaBa4Al2B8O18Cl3,GGA,4.615,GGA,1064.03,0.016,GGA,0,1.495
60651,K6(Ge2O7),GGA,2.762,GGA,1064.03,0.015,GGA,0,0.7855
77518,Ca(BPO5),GGA,5.252,GGA,1064.03,0.015,GGA,0,0.0805
261420,Li4Cs3(B7O14),GGA,4.627,GGA,1064.03,0.015,GGA,0,0.442
263515,Ca2B2SiO7,GGA,4.789,GGA,1064.03,0.015,GGA,0,0.6945
72101,Li3(GaGeO5),GGA,3.417,GGA,1064.03,0.014,GGA,0,1.224
73550,K6(Ge2O7),GGA,2.882,GGA,1064.03,0.014,GGA,0,0.5415
83345,Sr2(GeO4),GGA,3.814,GGA,1064.03,0.014,GGA,0,0.1405
244334,K7PbBi2(B5O10)3,GGA,2.79,GGA,1064.03,0.014,GGA,0,2.3865
262542,Ba3B6O11(OH)2,GGA,4.757,GGA,1064.03,0.014,GGA,0,1.11
401178,Na5(B2P3O13),GGA,5.212,GGA,1064.03,0.014,GGA,0,0.2355
39735,KGeOPO4,GGA,3.591,GGA,1064.03,0.013,GGA,0,0.3935
261971,Cd12B8Ge17O58,GGA,2.588,GGA,1064.03,0.013,GGA,0,0.222
280089,Na2ZnGeO4,GGA,2.665,GGA,1064.03,0.013,GGA,0,3.328
422557,Ba5(BO3)3Br,GGA,3.965,GGA,1064.03,0.013,GGA,0,0.9945
