253695,RbCaBO3,GGA,3.935,GGA,1064.03,0.0,GGA,0,1.0535
253696,CsCaBO3,GGA,4.185,GGA,1064.03,0.0,GGA,0,0.975
254160,NH4B4O6F,EXP,7.9,GGA,1064.0,1.0,GGA,0,1.19
254192,CdGeTeO6,GGA,2.737,GGA,1064.03,0.0,FIT,0;1064,1.2;0.0819
254193,PbGeTeO6,GGA,2.944,GGA,1064.03,0.0,GGA,0,0.399
254205,K3Sr3Li2Al4B6O20F,GGA,4.3,GGA,1064.03,0.0,GGA,0,0.75
255442,Pb2BO3Br,GGA,3.52,GGA,1064.03,0.0,GGA,0,9.047
255455,CsIO2F2,HSE06,4.56,GGA,1064.0,0.0,GGA,0,2.847
255457,CsIO3,HSE06,3.32,GGA,1064.0,1.0,GGA,0,4.21
255766,K7PbY2B15O30,GGA,4.223,GGA,1064.03,0.0,GGA,0,1.4695
255774,CsSiB3O7,GGA,5.821,GGA,1064.03,0.0,GGA,0,1.094
255782,Ca2B10O14F6,GGA,7.221,GGA,1064.03,1.0,GGA,0,1.588
255783,Sr2B10O14F6,GGA,7.133,GGA,1064.03,1.0,GGA,0,1.476
257741,LiAlGeO4,GGA,4.271,GGA,1064.03,0.0,GGA,0,0.726
258333,Pb2BO3Cl,GGA,3.784,GGA,1064.03,0.0,GGA,0,8.0575
260113,CsB3GeO7,GGA,4.744,GGA,1064.03,0.0,GGA,0,1.8535
260114,K2(B2Ge3O10),GGA,3.901,GGA,1064.03,0.0,GGA,0,1.066
260309,(NH4)2Al(B5O10)(H2O)4,GGA,4.527,GGA,1064.03,0.0,GGA,0,0.612
260439,Rb(F2Be2BO3),GGA,6.108,GGA,1064.03,0.0,GGA,0,0.8915
260879,Na3(B3O4(OH)4),GGA,4.668,GGA,1064.03,0.0,GGA,0,0.261
260934,Pb2B5O9I,EXP,3.1,GGA,1064.03,1.0,GGA,0,16.6
261332,RbGeB3O7,GGA,5.072,GGA,1064.03,0.0,GGA,0,1.716
261333,Rb2GeB4O9,GGA,4.325,GGA,1064.03,0.0,GGA,0,1.5635
261334,Rb4Ge3B6O17,GGA,4.032,GGA,1064.03,0.0,GGA,0,0.8905
261420,Li4Cs3(B7O14),GGA,4.627,GGA,1064.03,0.0,GGA,0,0.442
261970,Ca10B6Ge16O51,GGA,3.706,GGA,1064.03,0.0,GGA,0,0.2635
261971,Cd12B8Ge17O58,GGA,2.588,GGA,1064.03,0.0,GGA,0,0.222
262003,Na2CsBe6B5O15,GGA,4.563,GGA,1064.03,0.0,GGA,0,1.0445
262005,K3(B6O10)Cl,GGA,5.306,GGA,1064.03,0.0,GGA,0,1.699
262502,Ba2(B6O9(OH)4),GGA,5.706,GGA,1064.03,0.0,GGA,0,2.004
262538,Sr3B6O11F2,GGA,5.817,GGA,1064.03,0.0,GGA,0,1.6675
262542,Ba3B6O11(OH)2,GGA,4.757,GGA,1064.03,0.0,GGA,0,1.11
262881,NaBa4Al2B8O18Cl3,GGA,4.615,GGA,1064.03,0.0,GGA,0,1.495
263469,SrB5O7F3,GGA,7.098,GGA,1064.03,1.0,GGA,0,1.4885
263515,Ca2B2SiO7,GGA,4.789,GGA,1064.03,0.0,GGA,0,0.6945
264388,CaB5O7F3,GGA,7.23,GGA,1064.03,1.0,GGA,0,1.5835
280089,Na2ZnGeO4,GGA,2.665,GGA,1064.03,0.0,GGA,0,3.328
280304,HBO2,GGA,7.079,GGA,1064.03,0.0,GGA,0,0.346
281258,K(BGe2O6),GGA,3.638,GGA,1064.03,0.0,GGA,0,1.1555
281271,Ba2(TiGe2O8),GGA,3.688,GGA,1064.03,1.0,GGA,0,11.4425
281322,H3(BO3),GGA,6.277,GGA,1064.03,1.0,GGA,0,0.3615
291589,NaBa4(GaB4O9)2Br3,GGA,3.406,GGA,1064.03,0.0,GGA,0,2.097
291596,K3Ba3Li2Al4B6O20F,GGA,4.207,GGA,1064.03,0.0,GGA,0,1.333
291599,RbIO3,HSE06,4.34,GGA,1064.0,0.0,GGA,0,1.95
291600,RbIO2F2,HSE06,5.73,GGA,1064.0,0.0,GGA,0,1.794
300010,Li2(B4O7),GGA,6.227,GGA,1064.03,0.0,GGA,0,0.1995
380488,KBSi2O6,GGA,5.552,GGA,1064.03,0.0,GGA,0,0.2515
401178,Na5(B2P3O13),GGA,5.212,GGA,1064.03,0.0,GGA,0,0.2355
404328,Pb(AsBO5),GGA,3.819,GGA,1064.03,0.0,GGA,0,1.2995
404329,Pb6(AsO4)(B(AsO4)4),GGA,0.935,GGA,1064.03,1.0,GGA,0,103.3985
404439,Ba(AsBO5),GGA,4.404,GGA,1064.03,0.0,GGA,0,0.29
409171,Ba(Al2B2O7),GGA,4.755,GGA,1064.03,0.0,GGA,0,1.5405
409420,K2Al2(BO3)2O,GGA,4.598,GGA,1064.03,0.0,GGA,0,0.531
409640,Ba2(B5O9)Cl,GGA,5.393,GGA,1064.03,0.0,GGA,0,1.189
409663,BaAl(BO3)F2,GGA,5.849,GGA,1064.03,0.0,GGA,0,1.547
412710,Ca(B4O7),GGA,6.626,GGA,1064.03,0.0,GGA,0,2.1575
416362,Bi2B8O15,GGA,4.465,GGA,1064.03,1.0,GGA,0,1.539
416822,BiB3O6,GGA,4.13,GGA,1064.03,0.0,GGA,0,6.9665
416956,LiNaB4O7,GGA,6.098,GGA,1064.03,0.0,GGA,0,0.2725
417919,CsBa(B3O6),GGA,4.178,GGA,1064.03,1.0,GGA,0,0.07
419312,Ba2Mg(Ge2O7),GGA,3.595,GGA,1064.03,0.0,GGA,0,0.19
420286,LiF(B6O9),GGA,6.602,GGA,1064.03,0.0,GGA,0,0.37
420517,(NH4)(BAsO4F),GGA,5.01,GGA,1064.03,0.0,GGA,0,1.9945
